season,episode,title,scene,speaker,line,
7,20,Training Day,5891,Michael,"No, no, no. Come on. You are good, they know it.",
7,20,Training Day,5891,Deangelo,"Will you do me a favour and enjoy this time, ok? You've worked so hard, get your senioritis on. It's Lake Havasu time!",
7,20,Training Day,5891,Micahel,Guess I've been working so hard I forgot what it's like to be hardly working.,
7,20,Training Day,5891,Deangelo,Ok. What is the Native American girl's name?,
7,20,Training Day,5891,Michael,You'll figure it out.,
7,20,Training Day,5892,Jim,"Hey, Deangelo! Wanna meet Cece?",
7,20,Training Day,5892,Deangelo,That's a cute baby. Very cute baby. Adorable. Very cute.,
7,20,Training Day,5892,Jim,Thank you very much.,
7,20,Training Day,5893,Pam,"See, we knew it! If he just met her, he'd understand.",
7,20,Training Day,5893,Jim,We're back in! Right?,
7,20,Training Day,5894,Deangelo,"I swear, that baby could be the star of a show entitled 'Babys I Don't Care About.'",
7,21,Michael's Last Dundies,5895,Michael,It is six a.m.  and we are about to go house to house to give everyone their Dundie Nomination Certificates. Just like the Oscars!,
7,21,Michael's Last Dundies,5895,DeAngelo,"Yes, and this happens every...?",
7,21,Michael's Last Dundies,5895,Michael,"Every year! This happens, you have a lot to learn my friend. ",
7,21,Michael's Last Dundies,5895,DeAngelo,"Well, you know, why don't we try it, and if it goes good it'll be part of my tradition.",
7,21,Michael's Last Dundies,5895,Michael,Why do you always say that? You're gonna love it.,
7,21,Michael's Last Dundies,5896,Michael," Alright let's go!  This way, this way! ",
7,21,Michael's Last Dundies,5896,DeAngelo,Thanks.,
7,21,Michael's Last Dundies,5896,Michael,Surprise!,
7,21,Michael's Last Dundies,5896,DeAngelo,Congratulations!,
7,21,Michael's Last Dundies,5896,Jim,"Yep, okay...",
7,21,Michael's Last Dundies,5896,Michael,You and Pam have both been nominated for Dundie Awards!,
7,21,Michael's Last Dundies,5896,Jim,Okay.,
7,21,Michael's Last Dundies,5896,Michael, Here we go! Have Pam come down.,
7,21,Michael's Last Dundies,5896,Jim,No she doesn't wa- She's not here.,
7,21,Michael's Last Dundies,5896,Pam,What's going on?,
7,21,Michael's Last Dundies,5896,Jim,Stay in bed!,
7,21,Michael's Last Dundies,5897,Michael, Congratulations!,
7,21,Michael's Last Dundies,5897,Stanley,Have you lost your mind! Get off my property before I call the police!,
7,21,Michael's Last Dundies,5897,Michael,We got it.,
7,21,Michael's Last Dundies,5897,DeAngelo,"Uh, leave it at the door or...?",
7,21,Michael's Last Dundies,5897,Michael,Yeah that's fine.,
7,21,Michael's Last Dundies,5898,Michael, Hey Toby! You suck! ,
7,21,Michael's Last Dundies,5898,DeAngelo,Is this an employee of ours?,
7,21,Michael's Last Dundies,5898,Michael, Go go go go go go!,
7,21,Michael's Last Dundies,5899,Michael, I've never seen this place in the daylight.,
7,21,Michael's Last Dundies,5899,DeAngelo,It reminds me of Katrina.,
7,21,Michael's Last Dundies,5899,Michael,"Here we go, alright got it? Set?  Hello? ",
7,21,Michael's Last Dundies,5899,Meredith,I'm so busted! Walk of shame!,
7,21,Michael's Last Dundies,5899,DeAngelo,Do you usually leave your door unlocked? And ajar?,
7,21,Michael's Last Dundies,5899,Meredith,"Ahh, Nice! I got a Dundie nomination!",
7,21,Michael's Last Dundies,5899,Michael,Yes you did. That's right! Congratulations Meredith. We should head out.,
7,21,Michael's Last Dundies,5899,Meredith,No no no! You guys stay! No no no! I have Vienna Sausages and I have napkins.  Let me fix you breakfast!,
7,21,Michael's Last Dundies,5899,DeAngelo, I'm not going in there.,
7,21,Michael's Last Dundies,5899,Michael, Go.,
7,21,Michael's Last Dundies,5900,Michael, Good morning Erin.,
7,21,Michael's Last Dundies,5900,Erin,"Oh hey, didn't see you.",
7,21,Michael's Last Dundies,5900,Michael,You have big plans for tonight?,
7,21,Michael's Last Dundies,5900,Erin,"I don't know, maybe volunteer at the shelter, or go to bed, or... I don't know. Maybe I'm going to the Dundies!! ",
7,21,Michael's Last Dundies,5900,Michael,You are getting so funny!  Very good.,
7,21,Michael's Last Dundies,5901,Michael,"The Dundies are my baby, and they need to go on. When Larry King died they didn't just cancel his show. They got Pierce Morgan to come in, and do his show, and, that way, Larry lives on.",
7,21,Michael's Last Dundies,5902,Michael,Anything can happen at the Dundies!  They're like the Golden Globes but less mean. And I just want all of us to have a good time!,
7,21,Michael's Last Dundies,5902,Dwight,"Just a little announcement folks, remember, the Dundies is a black tie affair.",
7,21,Michael's Last Dundies,5902,Michael,Black tie optional.,
7,21,Michael's Last Dundies,5902,Dwight,Every day is black tie optional!,
7,21,Michael's Last Dundies,5902,Michael,"A la, tonight we will be hosting at Louie Volpies!",
7,21,Michael's Last Dundies,5902,Kevin,Nice! ,
7,21,Michael's Last Dundies,5902,Phyllis,I love their breadsticks!,
7,21,Michael's Last Dundies,5902,Pam,"Oh, their breadsticks are like crack!",
7,21,Michael's Last Dundies,5902,Ryan,I love when people say like crack when they've obviously never done crack.,
7,21,Michael's Last Dundies,5902,Pam,"Well the breadsticks are like what then, Ryan, what can I use?",
7,21,Michael's Last Dundies,5902,Ryan,"I don't know, something from your world. The breadsticks are like scrapbooking.",
7,21,Michael's Last Dundies,5902,Pam,"You're right, you're right. I'm a middle class broad. ",
7,21,Michael's Last Dundies,5902,Michael,"Shh, shh! Okay, okay. Everybody's right. They're like breadsticks on steroids. Right?",
7,21,Michael's Last Dundies,5902,Ryan,Yeah that's great.,
7,21,Michael's Last Dundies,5902,Michael,"So as you know, the Dundies are my legacy. So I'm going to need to train a replacement. So this year, I have decided to have a co-host.  And that person is  DeAngelo! ",
7,21,Michael's Last Dundies,5903,Dwight,"Always the padawan, never the Jedi.",
7,21,Michael's Last Dundies,5904,DeAngelo,"Thank you Michael, uh, but I will have to pass.",
7,21,Michael's Last Dundies,5904,Michael,Think of it as part of your training.,
7,21,Michael's Last Dundies,5904,DeAngelo,"Not much of a performer, unless you count singing in the shower. Boy, okay...",
7,21,Michael's Last Dundies,5904,Michael," Okay, well we'll work on it.",
7,21,Michael's Last Dundies,5904,DeAngelo," Michael, I'm very, very bad.",
7,21,Michael's Last Dundies,5904,Michael,You are doing it.,
7,21,Michael's Last Dundies,5905,Michael, Guys! I want you to help us work on some banter.,
7,21,Michael's Last Dundies,5905,Kevin,Yes! I love banter. But I hate witty banter.,
7,21,Michael's Last Dundies,5905,Michael,"Here we go! So, DeAngelo! You and I have a lot in common. You lost two hundred pounds, and I lose my car keys every morning.",
7,21,Michael's Last Dundies,5905,DeAngelo,"That is true, we do share some similarities. I know how you can fix one of those problems, for me it was portion control. For you, you need a key chain. Maybe one with a-",
7,21,Michael's Last Dundies,5905,Michael," Okay, okay. You know what, I didn't actually lose my keys...",
7,21,Michael's Last Dundies,5905,DeAngelo,This did not happen.,
7,21,Michael's Last Dundies,5905,Michael,Mmmmkay. There needs to be what you call a rat-a-tat. And right now it's all rat and no tat. Ryan come on up here. Tap DeAngelo out. Just watch this. Okay.  Ryan how are you today?,
7,21,Michael's Last Dundies,5905,Ryan,"Why don't you ask my therapist, my mom certainly pays her enough.",
7,21,Michael's Last Dundies,5905,Michael, There you go! Lovely! Regis and Kelly! Nice! Use that as an inspiration. Just be funny.,
7,21,Michael's Last Dundies,5905,DeAngelo,"Uhhh, you sir!  Are we having fun tonight?",
7,21,Michael's Last Dundies,5905,Jim,Having a great time.,
7,21,Michael's Last Dundies,5905,DeAngelo,Oh good!,
7,21,Michael's Last Dundies,5905,Jim,"Thanks, yeah.",
7,21,Michael's Last Dundies,5905,DeAngelo,Where were you on September 11th?,
7,21,Michael's Last Dundies,5905,Michael,No! God! ,
7,21,Michael's Last Dundies,5905,DeAngelo,"This is so weird! If I'm conducting a meeting, good to go. But if I think of it as a performance... I-I fall apart. Obviously.",
7,21,Michael's Last Dundies,5905,Andy,Why don't you think of hosting the Dundies like you're just running a meeting.,
7,21,Michael's Last Dundies,5905,Michael,"No, no, no! This is the performance of your life!",
7,21,Michael's Last Dundies,5905,Jim,"Why don't you just, privately, in your own head, think of it like a meeting.",
7,21,Michael's Last Dundies,5905,Michael,"Jim, please no loopholes.",
7,21,Michael's Last Dundies,5905,Darryl,"Mike, why do you have to control how he perceives it in his mind?",
7,21,Michael's Last Dundies,5905,Michael,"This is my last Dundies ever, if I want mind control over him, is that too much to ask?",
7,21,Michael's Last Dundies,5906,DeAngelo, Me mo. Me mo.,
7,21,Michael's Last Dundies,5906,Michael,Good. Good. Good!,
7,21,Michael's Last Dundies,5906,DeAngelo,"Meee Mo, Mee!",
7,21,Michael's Last Dundies,5906,Michael,"Now, tell me something terrible that happened in your childhood.",
7,21,Michael's Last Dundies,5906,DeAngelo,"When I was very young, my mother divorced my father and I had to go to court and choose between them.",
7,21,Michael's Last Dundies,5906,Michael," Too personal. I don't wanna hear about it.  Let's try this. Put these on.  I am going to turn this on, and turn the volume all the way up. So you can't-  That's right, you're not going to be able to hear yourself. Read this,  and make it sound perfect.",
7,21,Michael's Last Dundies,5906,DeAngelo,"THE DUNDIES ARE-OW-ABOUT COMING TOGETHER! AND RECOGNIZING, THE ADOMINABILITY OF THE HUMAN SPIRIT! ",
7,21,Michael's Last Dundies,5906,Michael,Say it with an accent!,
7,21,Michael's Last Dundies,5906,DeAngelo, THE DUNDIES!,
7,21,Michael's Last Dundies,5906,Michael, The Dundies!,
7,21,Michael's Last Dundies,5906,DeAngelo,THE DUNDIES!,
7,21,Michael's Last Dundies,5907,Jim," I just don't understand the desire to push sweet potato fries on me, and not just regular fries.",
7,21,Michael's Last Dundies,5907,Pam,"Yeah...  Hey, Erin, everything okay?",
7,21,Michael's Last Dundies,5907,Erin,"Get away from the car, he's gonna see you.",
7,21,Michael's Last Dundies,5907,Jim,Who's gonna see us?,
7,21,Michael's Last Dundies,5907,Erin, Just get in! Get in! Just get in!,
7,21,Michael's Last Dundies,5907,Jim,Get in the car? ,
7,21,Michael's Last Dundies,5907,Erin,Please! Sorry. Get in.  Sorry sorry sorry.,
7,21,Michael's Last Dundies,5907,Pam,What's wrong?,
7,21,Michael's Last Dundies,5907,Erin,I eat lunch in the car now. It's my alone time. It's just nice to have some time away from Gabe.,
7,21,Michael's Last Dundies,5907,Pam,Why don't you wanna eat lunch with your boyfriend?,
7,21,Michael's Last Dundies,5907,Erin,"I, really don't like spending time with him.",
7,21,Michael's Last Dundies,5907,Pam,"Don't you think it's better to tell him the truth now? You know, rather than waste more of his time?",
7,21,Michael's Last Dundies,5907,Jim,I think I'm gonna go.,
7,21,Michael's Last Dundies,5907,Pam,What?,
7,21,Michael's Last Dundies,5907,Jim,I think you got this. Kay?  Alright. Feel better!,
7,21,Michael's Last Dundies,5907,Erin,Thank you Jim.,
7,21,Michael's Last Dundies,5908,Jim,"I'm sorry, that just wasn't interesting to me.",
7,21,Michael's Last Dundies,5909,Erin,"I can't just dump him Pam, I'm not like you, I can't be mean.",
7,21,Michael's Last Dundies,5909,Pam,"Wait, when am I...? You just have to be clear and firm. You know, just tell him you don't love him. Just be honest with him. ",
7,21,Michael's Last Dundies,5910,Kevin, Hi!,
7,21,Michael's Last Dundies,5910,Dwight,Appalling.  Eye sore.  Surprisingly adequate! Okay everyone! The activities commence in four seconds!,
7,21,Michael's Last Dundies,5910,Erin,"DeAngelo, Jo's on the phone for you.",
7,21,Michael's Last Dundies,5910,DeAngelo,Hello?,
7,21,Michael's Last Dundies,5910,"""Jo""", DeAngelo! We're in serious horse manure here! The Dundies are tonight! And we ain't got no host!,
7,21,Michael's Last Dundies,5910,DeAngelo,Oh no!,
7,21,Michael's Last Dundies,5910,"""Jo""",Luckily I have someone for you!,
7,21,Michael's Last Dundies,5910,DeAngelo,Billy Crystal?,
7,21,Michael's Last Dundies,5910,"""Jo""",Better.,
7,21,Michael's Last Dundies,5910,DeAngelo,Neil Patrick Harris?,
7,21,Michael's Last Dundies,5910,"""Jo""",He's in Little Shop of Horrors on Broadway. Now we need Michael Scott! The best darn Dundies host on both sides of the Mississippi! ,
7,21,Michael's Last Dundies,5910,DeAngelo,"Ughhh, I gotta find Michael Scott! And then I gotta,  Get Him to the Dundies!",
7,21,Michael's Last Dundies,5910,DeAngelo," Hey, can you help me find Michael Scott Angela?",
7,21,Michael's Last Dundies,5910,"""Angela"""," My boyfriend can, he's a state senator.",
7,21,Michael's Last Dundies,5910,DeAngelo,Mmhmm.,
7,21,Michael's Last Dundies,5910,Angela,"Oh wait, he can't help because that title has no meaning!",
7,21,Michael's Last Dundies,5910,Oscar,"Try Jim DeAngelo, he'll be able to help.",
7,21,Michael's Last Dundies,5910,DeAngelo,Jim! Do you know where I can find Michael Scott?,
7,21,Michael's Last Dundies,5910,"""Jim"""," I totally don't know where Michael is, dude, hey you wanna listen to some records?",
7,21,Michael's Last Dundies,5910,DeAngelo,No one is listening to me! And I'm running out of time!,
7,21,Michael's Last Dundies,5910,"""Phyllis"""," Well, what are you talking about?  Ohh! Ohh!  I've fallen and I can't get up!",
7,21,Michael's Last Dundies,5910,DeAngelo,"Maybe I just need to look into my heart.  DeAngelo, where is Michael Scott. ",
7,21,Michael's Last Dundies,5910,Michael,I'm here.  In a good way! I've been here the whole time.,
7,21,Michael's Last Dundies,5911,Oscar,"The analytical part of me wants to examine it, but I know it has no content.",
7,21,Michael's Last Dundies,5912,Dwight,"Ladies and gentlemen, please stand up for you co-host this evening, Michael Gary Scott.  Please remain standing for your other co-host, and new manager, DeAngelo Jeremitrius Vickers!  Was that part of the...?",
7,21,Michael's Last Dundies,5913,Michael," DeAngelo, what are you doing? There's a live audience out there!",
7,21,Michael's Last Dundies,5913,DeAngelo,"Go do it by yourself, get Ryan.",
7,21,Michael's Last Dundies,5913,Michael,"No, Ryan would never do it. It's too on the radar. Look, look. The boss, hosts, the Dundies! It's sort of our perk!",
7,21,Michael's Last Dundies,5913,DeAngelo,"This was not, part of the job description!",
7,21,Michael's Last Dundies,5913,Michael,"Listen to me, you're not doing this for me, you're not doing this for you, you're not even doing this for them!",
7,21,Michael's Last Dundies,5913,DeAngelo,Who am I doing this for?,
7,21,Michael's Last Dundies,5913,Michael," You're doing this for all those kids out there, eating off the Louie Volpies kid's menu, wondering: Does it get better? What I want you to do, is I want you to say: It's showtime. Get out there.",
7,21,Michael's Last Dundies,5913,DeAngelo,I can't. ,
7,21,Michael's Last Dundies,5913,Michael,Say it.,
7,21,Michael's Last Dundies,5913,DeAngelo,"Stop, hitting me.",
7,21,Michael's Last Dundies,5913,Michael,"You can do it, just say it.",
7,21,Michael's Last Dundies,5913,DeAngelo,Hit me again. ,
7,21,Michael's Last Dundies,5913,Michael,"Now hit me.  One, two, three.",
7,21,Michael's Last Dundies,5913,Together,It's showtime.,
7,21,Michael's Last Dundies,5913,Michael,"Alright, here we go.",
7,21,Michael's Last Dundies,5914,Michael,Okay! Okay! Sorry about the delay everybody! But we were at the DMV waiting in line. ,
7,21,Michael's Last Dundies,5914,DeAngelo,Fall asleep right after s*x. Huh guys?,
7,21,Michael's Last Dundies,5914,Jim,"Nope, go back to the script.",
7,21,Michael's Last Dundies,5914,Michael,"There are a lot of great salesmen in this office, but one of our great salesmen is also a great dad. And a close personal friend of mine, Jim Halpert! Best Dad Dundie! ",
7,21,Michael's Last Dundies,5914,Jim,"Wow! I do not parent for the award but I gotta tell you It feels pretty good. Uh, Cece, if you're watching this at home it's way past your bedtime, by the way how'd this get televised?",
7,21,Michael's Last Dundies,5914,Michael,Well done.,
7,21,Michael's Last Dundies,5914,Jim,"I don't know maybe being a good dad is just all in your own compass. I don't know, I don't know. Thank you!",
7,21,Michael's Last Dundies,5914,Michael ,Alright. ,
7,21,Michael's Last Dundies,5914,Pam,You didn't think to mention me huh?,
7,21,Michael's Last Dundies,5914,Jim,Didn't I?,
7,21,Michael's Last Dundies,5914,Michael,"Which moves us to, Best Mom Dundie.  I guess we all kinda consider her a mom around the office. Meredith Palmer!",
7,21,Michael's Last Dundies,5914,Meredith," Tell ya one thing, I'm not gonna be a good mom tonight! Whooo!",
7,21,Michael's Last Dundies,5914,Dwight,"Excuse me, can I get a photo of the Best Mom and the Best Dad please?",
7,21,Michael's Last Dundies,5914,Jim,I gotta go do this.,
7,21,Michael's Last Dundies,5914,Pam, Why?,
7,21,Michael's Last Dundies,5914,Dwight,Big smiles folks! There they are.,
7,21,Michael's Last Dundies,5914,Michael,"Year after year, I catch a lot of flak on this particular award, because year after year I present this award to a guy instead of a girl. Hottest in the office goes to,  Danny Cordray!  Danny couldn't be here tonight...",
7,21,Michael's Last Dundies,5915,Ryan,"How do I feel about not winning Hottest in the Office this year? Uhm, I'm very relieved. How do you, how do you judge something like that? What is the criteria even? It's, it's so subjective.",
7,21,Michael's Last Dundies,5916,Michael,"Stanley Hudson is a grump, everybody knows that.  But did you know, that Stanley Hudson is also the face of a debilitating disease known as diabetes. The Diabetes Award goes to Stanley Hudson!  Come on up here you sick b*st*rd.",
7,21,Michael's Last Dundies,5917,Phyllis,I have diabetes too. You don't see me making a big deal about it.,
7,21,Michael's Last Dundies,5918,DeAngelo,"They say he's going to be my right hand man, adlib masturbation joke.  No, I hate this, I hate it so much.  Dwight Schrute! Please accept this promising Assistant Manager Dundie.  Thank you, thank you so much. I would like to thank something that we, uh, take for granted in our daily lives. And that is the humble trashcan.  This is for you trashcan! ",
7,21,Michael's Last Dundies,5918,Manager, Who gave you those crayons?,
7,21,Michael's Last Dundies,5918,Kevin,I brought them from home! Do you have a red?,
7,21,Michael's Last Dundies,5918,Manager,This is a cloth tablecloth! You can't color on it!,
7,21,Michael's Last Dundies,5918,Kevin,Oh really?,
7,21,Michael's Last Dundies,5918,Michael,"You know, herpes affects one in five sexually active adults?  Pippy Longstocking, Ronald McDonald's wife, Ron Howard, Ron Weasley, what do thay all have in common? Red heads. Erin Hannon, come on up here and receive your Cutest Red Head in the Office Award! ",
7,21,Michael's Last Dundies,5918,Meredith,That is bull! ,
7,21,Michael's Last Dundies,5918,Erin,"Thank you, thank you! This is the first award I've ever won in my entire life.  People are right about the Dundies, they are magical. But, I don't feel it. And I think that's because I'm not with the right person. Gabe, we should break up.",
7,21,Michael's Last Dundies,5918,Gabe,What?,
7,21,Michael's Last Dundies,5918,Erin,"I'm not attracted to you. I just, I cringe when you talk. I have to be honest. Right, right Pam?  Thank you for hearing me.",
7,21,Michael's Last Dundies,5918,Gabe," Well, this is embarrassing, um, I'm obviously really angry at Erin. It's that quarter life crisis everyone's been talking about.  Alright I'm gonna go. ",
7,21,Michael's Last Dundies,5918,Michael, There you go.,
7,21,Michael's Last Dundies,5918,Darryl,Damn that was cold.,
7,21,Michael's Last Dundies,5918,Michael,"It is difficult to recognize the person who will be replacing you. But he is a good guy, so the Michael Scott Award for Best Dundies Host goes to DeAngelo Vickers. ",
7,21,Michael's Last Dundies,5918,Audience,Speech! Speech! Speech! Speech!,
7,21,Michael's Last Dundies,5918,DeAngelo,"Hold on, hold on one second.  I WANNA, I WANNA, I FEEL TRULY BLESSED! UHHH, TO BE WORKING WITH ALL OF YOU! BEFORE THIS ALL STARTED, FUNNY STORY, I WAS IN THE BATHROOM, VOMITTING, AND VOMITTING IN THE MEN'S ROOM!",
7,21,Michael's Last Dundies,5918,Manager,"Okay, okay. ",
7,21,Michael's Last Dundies,5918,DeAngelo,THAT'S WHY IT'S BEEN SHUT DOWN FOR MOST OF THE EVENING...,
7,21,Michael's Last Dundies,5918,Michael, DeAngelo is expressing himself.,
7,21,Michael's Last Dundies,5918,DeAngelo,"This is truly special, for me! And uh, anyway. It's so much lighter!",
7,21,Michael's Last Dundies,5918,Michael,"Okay, we're done! That's it.",
7,21,Michael's Last Dundies,5918,DeAngelo,"Michael, are we?!",
7,21,Michael's Last Dundies,5918,Michael,We're done. We're done!,
7,21,Michael's Last Dundies,5919,Michael," So that is how it ends. My last Dundies ever. I was hoping it'd be more like Godfather Three. That rapped up the whole franchise in an extremely satisfying way. But instead it is like Godfather One! That was, very confusing, had maybe three big laughs. Oh well...",
7,21,Michael's Last Dundies,5919,Pam,"Michael, we were thinking maybe we could keep this thing going!",
7,21,Michael's Last Dundies,5919,Michael,What?,
7,21,Michael's Last Dundies,5919,DeAngelo,I know I'm the cause of this royal screw up but I would like to see this show go on.,
7,21,Michael's Last Dundies,5919,Michael,"No, no. You're being too hard on yourself. We had a very truncated rehearsal time.",
7,21,Michael's Last Dundies,5919,Pam,"Let's grab some ice cream, go back to the office, and finish what we started. ",
7,21,Michael's Last Dundies,5919,Michael,"So what you're saying is you kinda like it?  I've fallen and I can't get up!  That Phyllis bit, that was pretty good.",
7,21,Michael's Last Dundies,5919,Jim,"I don't know that we need to dissect it all now, but-",
7,21,Michael's Last Dundies,5919,Michael,That got a big laugh.,
7,21,Michael's Last Dundies,5919,Jim,That did. Pretty huge laugh.,
7,21,Michael's Last Dundies,5919,Michael, You were laughing right?,
7,21,Michael's Last Dundies,5919,Stanley,I was.,
7,21,Michael's Last Dundies,5920,DeAngelo," You know what, I have to go to the bathroom.",
7,21,Michael's Last Dundies,5920,Michael,We're really close.,
7,21,Michael's Last Dundies,5920,DeAngelo,I can just run over to the gas station.,
7,21,Michael's Last Dundies,5920,Dwight,We should just wait here and not get good seats in the conference room?,
7,21,Michael's Last Dundies,5920,Michael,"That's true, we wouldn't get seats together.",
7,21,Michael's Last Dundies,5920,DeAngelo,"Okay, fine I'll hold it.",
7,21,Michael's Last Dundies,5920,Michael," You know, despite a couple hiccups, I think that went very well.",
7,21,Michael's Last Dundies,5920,Dwight,I thought it was the worst Dundies I've ever been to.,
7,21,Michael's Last Dundies,5920,Michael,Man! Maybe you should have won the Kind of a Bitch Award.,
7,21,Michael's Last Dundies,5920,Dwight,"Gladly! I'd accept that award, because a bitch, is a female dog!",
7,21,Michael's Last Dundies,5920,DeAngelo," Please don't stop so suddenly, the seatbelt is pressing on my bladder. Why are you even wearing a seatbelt, you're sitting in the backseat, baby.",
7,21,Michael's Last Dundies,5920,Michael,What is your problem?!,
7,21,Michael's Last Dundies,5920,Dwight,"I just don't see a point in the Dundies! Okay? The jokes are terrible, the venue is bad, the fashion is boring.",
7,21,Michael's Last Dundies,5920,Michael,"Okay! That, that is unfair! The clothing was safe, but tasteful.",
7,21,Michael's Last Dundies,5920,Dwight,"And next time, why don't you pick a co-host, that doesn't have microphone-a-phobia!",
7,21,Michael's Last Dundies,5920,DeAngelo," Look, what ever you're going to do, how long is it going to take? Ballpark. 'Cause I just, I gotta make a decision here. ",
7,21,Michael's Last Dundies,5920,Michael,He is in an all-out sprint.,
7,21,Michael's Last Dundies,5921,Michael," Here...  Okay! By his own omission, this person actually tried marijuana in college, so the Doobie Doobie Pothead Stoner of the Year Award goes to, Andy Bernard! ",
7,21,Michael's Last Dundies,5921,Andy,"A lot of people I'd like to thank, but I think we all actually wanna thank you Michael.",
7,21,Michael's Last Dundies,5921,Michael,"Oh, okay. ",
7,21,Michael's Last Dundies,5921,Andy,"I mean, we actually all really wanna thank you, for everything.",
7,21,Michael's Last Dundies,5921,Michael,"Oh my God, something's happening.",
7,21,Michael's Last Dundies,5921,Andy," Nine million, nine hundred eighty six thousand minutes! We actually sat down, and did the math.",
7,21,Michael's Last Dundies,5921,All,"Nine million, nine hundred eighty six thousand minutes! That's how many minutes, that you've worked here.",
7,21,Michael's Last Dundies,5921,Pam,In costumes!,
7,21,Michael's Last Dundies,5921,Jim,And impressions!,
7,21,Michael's Last Dundies,5921,Toby,In meetings.,
7,21,Michael's Last Dundies,5921,Erin and Kelly,And cups of coffee.,
7,21,Michael's Last Dundies,5921,Kevin,For birthdays!,
7,21,Michael's Last Dundies,5921,Stanley,More meetings and-,
7,21,Michael's Last Dundies,5921,Women,E-Mail forms you made us read.,
7,21,Michael's Last Dundies,5921,All,"Nine million, nine hundred eighty six thousand minutes! That's like watching Die Hard, eighty thousand times!",
7,21,Michael's Last Dundies,5921,Meredith,You hit me with your car!,
7,21,Michael's Last Dundies,5921,Ryan,You helped me get off drugs!,
7,21,Michael's Last Dundies,5921,Creed,I watch you when you sleep.,
7,21,Michael's Last Dundies,5921,Oscar,I forgive you for kissing me!,
7,21,Michael's Last Dundies,5921,All,"Remember to, call. Call. Remember to, call. Call. Remember to, call. Call.",
7,21,Michael's Last Dundies,5921,Kelly and Erin,"Call, text or e-mail, or call.",
7,21,Michael's Last Dundies,5921,DeAngelo, Measure your life in love!,
7,21,Michael's Last Dundies,5921,All,"Remember to call, remember to, call. Remember to call.",
7,21,Michael's Last Dundies,5922,Michael," Yeah, okay.  Well this is gonna hurt like a mother.",
7,21,Michael's Last Dundies,5923,DeAngelo," Every day, millions of Americans suffer from extreme repulsiveness. Someone in our midst, is bringing that problem to light. Toby Flenderson, please come up here and accept the Extreme Repulsiveness Award. Oh that's so mean!",
7,21,Michael's Last Dundies,5923,Michael,No it's not.,
7,21,Michael's Last Dundies,5923,Oscar, It's his last Dundies.,
7,21,Michael's Last Dundies,5923,Jim,You gotta play along man.,
7,21,Michael's Last Dundies,5923,Oscar,Come on Toby.,
7,21,Michael's Last Dundies,5923,Michael,Here he comes! Alright! You deserve it! ,
7,21,Michael's Last Dundies,5923,Toby,"I really disagree with this. I think it's kind of hateful. Though I am a little happy right now to have a platform to talk about the outcome of a case I was recently a juror on. The Scranton Strangler. That man's being put to death. I was part of the verdict, and I'm not so sure he's guilty any more. : Ohhhh yeah! Chica chicaaa]",
7,22,"Goodbye, Michael",5924,Michael," Well, I'm moving to Colorado to start my new life with Holly. Just up here, getting used to the altitude.",
7,22,"Goodbye, Michael",5924,Dwight, Michael?,
7,22,"Goodbye, Michael",5924,Michael,Yes?,
7,22,"Goodbye, Michael",5924,Dwight,I've got a treat for you!,
7,22,"Goodbye, Michael",5924,Michael,"Ahh, thank you. Like a butler.",
7,22,"Goodbye, Michael",5924,Dwight,"Colorado specialty, Rocky Mountain Oysters.",
7,22,"Goodbye, Michael",5924,Michael," Oh, these do not taste like oysters.",
7,22,"Goodbye, Michael",5924,Dwight," That's because they're Not oysters, they're bull testicles! I cut them off fresh this morning!  Hah!",
7,22,"Goodbye, Michael",5924,Michael,Sick freak! What is wrong with you?,
7,22,"Goodbye, Michael",5924,Dwight,What is wrong with you? I'm the sick freak? After what you did? You expect to be buttled? You didn't recommend me?!,
7,22,"Goodbye, Michael",5924,Michael,"I don't own Dunder Mifflin, okay?  The job was not mine to give.  Look, I need your advice on something. I am told that there are bears in the Rockies.",
7,22,"Goodbye, Michael",5924,Dwight,Where did you hear that? Obvious XM Radio?,
7,22,"Goodbye, Michael",5924,Michael,"Well, I was just thinking that maybe I should keep a salami in my pocket...",
7,22,"Goodbye, Michael",5924,Dwight,Great idea.,
7,22,"Goodbye, Michael",5924,Michael,...in order to feed the bears.,
7,22,"Goodbye, Michael",5924,Dwight,Especially if you think that life would be better without Legs!,
7,22,"Goodbye, Michael",5924,Michael,How do you mean?,
7,22,"Goodbye, Michael",5924,Dwight,"Black Bears can smell a salami at five miles Michael, what are you thinking?! And they run faster than a horse, so if you were thinking about outrunning one on a horse I would try a cheetah. You, in tight pants, Michael, are a salami to a Black Bear. Do you understand?  You're like a giant walking salami!",
7,22,"Goodbye, Michael",5924,Michael,"Okay, so no salami in the pants. How about a pepperoni?",
7,22,"Goodbye, Michael",5924,Dwight,Any kind of meat that you can possibly name!,
7,22,"Goodbye, Michael",5924,Michael,Okay.,
7,22,"Goodbye, Michael",5925,DeAngelo, You're not gonna take all these toys are you?,
7,22,"Goodbye, Michael",5925,Michael,Hm?,
7,22,"Goodbye, Michael",5925,DeAngelo,"I mean you don't have a job lined up, so it's not like you have a desk to put 'em on.",
7,22,"Goodbye, Michael",5925,Michael,Well I have interviews.,
7,22,"Goodbye, Michael",5925,DeAngelo,"That's nice.  How 'bout that truck? Can I have this little truck? I was thinking I might... glue a stapler on top. Or put a hole here, stick pens in it.  You okay?",
